line_number,book_number,original_text
8691,17,Nicht der mindeste Schmerz noch Kummer beuget die Seele
8692,17,"Eines Mannes, der, streitend für seine Güter, vom Feinde"
8693,17,"Wunden empfängt, für die Herden der Rinder und wollichten Schafe:"
8694,17,"Doch Antinoos warf mich wegen des traurigen Hungers,"
8695,17,Welcher den elenden Menschen so vielen Kummer verursacht!
8696,17,"Aber beschützt auch die Armen der Götter und Göttinnen Rache,"
8697,17,Dann ereile der Tod Antinoos vor der Vermählung!
8698,17,Und Eupeithes' Sohn Antinoos gab ihm zur Antwort:
8699,17,"Fremdling, sitze geruhig und iß, oder gehe von hinnen;"
8700,17,"Daß dich die Jünglinge nicht bei den Händen und Füßen, du Schwätzer,"
8701,17,"Durch den Palast fortschleppen, und deine Glieder zerreißen!"
8702,17,Also sprach er; allein die übrigen zürnten ihm heftig.
8703,17,Also redete mancher der übermütigen Freier:
8704,17,"Übel, Antinoos, tatst du, den armen Fremdling zu werfen!"
8705,17,Unglückseliger! wenn er nun gar ein Himmlischer wäre!
8706,17,Denn oft tragen die Götter entfernter Fremdlinge Bildung;
8707,17,"Unter jeder Gestalt durchwandern sie Länder und Städte,"
8708,17,Daß sie den Frevel der Menschen und ihre Frömmigkeit schauen.
8709,17,Also sprachen die Freier; allein er verachtete solches.
8710,17,Aber Telemachos schwoll das Herz von großer Betrübnis.
8711,17,Als er ihn warf: doch netzt' ihm keine Träne die Wangen;
8712,17,"Sondern er schüttelte schweigend das Haupt, und sann auf Verderben."
8713,17,"Auch in der Kammer vernahm es die kluge Penelopeia,"
8714,17,"Als man ihn warf im Saal, und redete unter den Weibern:"
8715,17,Also treffe dich selbst der bogenberühmte Apollon!
8716,17,Aber die Schaffnerin Eurynome gab ihr zur Antwort:
8717,17,"Ja! wenn die Sache, mein Kind, nach unsern Wünschen geschehe,"
8718,17,Keiner von diesen erlebte die goldene Röte des Morgens!
8719,17,Ihr antwortete drauf die kluge Penelopeia:
8720,17,"Mutter, verhaßt sind mir alle, denn alle trachten nach Unglück!"
8721,17,Aber Antinoos gleicht doch am meisten dem schwarzen Verhängnis!
8722,17,Denn es wanket im Saal ein unglückseliger Fremdling
8723,17,Bittend umher bei den Männern; ihn zwingt der äußerste Mangel.
8724,17,Und die übrigen füllten ihm alle den Ranzen mit Gaben;
8725,17,Er nur warf ihm am Hals auf die rechte Schulter den Schemel.
8726,17,"Also redete sie, umringt von dienenden Weibern,"
8727,17,Sitzend in ihrer Kammer. Nun aß der edle Odysseus;
8728,17,"Und sie berief zu sich den edlen Hirten, und sagte:"
8729,17,"Eile schnell in den Saal, Eumäos, und heiße den Fremdling"
8730,17,Zu mir kommen. Ich möcht' ihn ein wenig sprechen und fragen:
8731,17,"Ob er etwa gehört von dem leidengeübten Odysseus,"
8732,17,Oder ihn selber gesehn; denn er scheint viel Länder zu kennen.
8733,17,"Ihr antwortetest du, Eumäos, Hüter der Schweine:"
8734,17,"Schwiegen nur die Achaier, o Königin, drinnen im Saale,"
8735,17,Wahrlich er würde dein Herz durch seine Reden erfreuen!
8736,17,"Denn ich hatt' ihn bei mir drei Tag' und Nächt' in der Hütte,"
8737,17,"Wo er zuerst ankam, nachdem er vom Schiffe geflohn war;"
8738,17,Und doch hat er mir nicht sein Leiden alles erzählet.
8739,17,So aufmerksam ein Mann den gottbegeisterten Sänger
8740,17,"Anschaut, welcher die Menschen mit reizenden Liedern erfreuet;"
8741,17,Voller Begierde horcht die Versammlung seinem Gesange:
8742,17,"Eben so rührt' er mein Herz, da er bei mir saß in der Hütte."
8743,17,"Und er saget, er sei durch seinen Vater ein Gastfreund"
8744,17,"Von Odysseus, und wohne in Kreta, Minos' Geburtsland;"
8745,17,"Und von dannen komm' er nun hier, durch mancherlei Trübsal"
8746,17,"Weiter und weiter gewälzt; auch hab' er gehört, daß Odysseus"
8747,17,Nahe bei uns im fetten Gebiet der thesprotischen Männer
8748,17,"Leb', und mit großem Gut heimkehre zu seinem Palaste."
8749,17,Ihm antwortete drauf die kluge Penelopeia:
8750,17,"Geh, und ruf ihn hieher, damit er mir selber erzähle."
8751,17,"Jene mögen indes vor der Türe sitzen und scherzen,"
8752,17,"Oder auch dort im Saale, da ihre Herzen vergnügt sind."
8753,17,"Denn ihr eigenes Gut liegt unversehrt in den Häusern,"
8754,17,"Speise und süßer Wein, und nähret bloß das Gesinde."
8755,17,"Aber sie schalten von Tage zu Tag' in unserem Hause,"
8756,17,Schlachten unsere Rinder und Schaf' und gemästeten Ziegen
8757,17,"Für den üppigen Schmaus, und schweigen im funkelnden Weine"
8758,17,Ohne Scheu; und alles wird leer: denn es fehlt uns ein solcher
8759,17,"Mann, wie Odysseus war, die Plage vom Hause zu wenden."
8760,17,"Käm' Odysseus zurück in seine Heimat, er würde"
8761,17,Bald mit seinem Sohne den Frevel der Männer bestrafen!
8762,17,"Also sprach sie; da nieste Telemachos laut, und ringsum"
8763,17,"Scholl vom Getöse der Saal. Da lächelte Penelopeia,"
8764,17,"Wandte sich schnell zu Eumäos, und sprach die geflügelten Worte:"
8765,17,"Gehe mir gleich in den Saal, Eumäos, und rufe den Fremdling!"
8766,17,"Siehst du nicht, wie mein Sohn mir alle Worte beniest hat?"
8767,17,Ja nun werde der Tod das unvermeidliche Schicksal
8768,17,"Aller Freier, und keiner entfliehe dem blutigen Tode!"
8769,17,"Eins verkünd' ich dir noch, bewahre dieses im Herzen:"
8770,17,"Wann ich merke, daß jener mir lautere Wahrheit erzählet,"
8771,17,"Will ich mit schönen Gewanden, mit Rock und Mantel, ihn kleiden."
8772,17,"Sprach's; und der Sauhirt eilte, sobald er die Rede vernommen,"
8773,17,"Trat vor Odysseus hin, und sprach die geflügelten Worte:"
8774,17,"Fremder Vater, dich läßt die kluge Penelopeia"
8775,17,"Rufen, Telemachos' Mutter; denn ihre Seele gebeut ihr,"
8776,17,"Wegen des Mannes zu fragen, um den sie so herzlich betrübt ist."
8777,17,"Wann sie merkt, daß du ihr lautere Wahrheit erzählest,"
8778,17,"Will sie mit Rock und Mantel dich kleiden, die du am meisten"
8779,17,"Nötig hast. Denn Speise, den Hunger zu stillen, erlangst du"
8780,17,Leicht durch Betteln im Volk; es gebe dir jeder nach Willkür.
8781,17,Ihm antwortete drauf der herrliche Dulder Odysseus:
8782,17,"Gern erzählt' ich nun gleich, Eumäos, die lautere Wahrheit"
8783,17,"Vor Ikarios' Tochter, der klugen Penelopeia."
8784,17,Denn viel weiß ich von ihm: wir duldeten gleiches Verhängnis.
8785,17,"Aber ich fürchte nur der bösen Freier Versammlung,"
8786,17,Deren Trotz und Gewalt den eisernen Himmel erreichet.
8787,17,"Denn jetzt eben, da jener mich warf, daß der Schmerz mich betäubte,"
8788,17,"Mich, der kein Böses tat, und bittend im Saale herumging;"
8789,17,"Hat mich Telemachos weder, noch irgend ein andrer verteidigt."
8790,17,"Sage denn Penelopeien, sie möcht' in ihren Gemächern"
8791,17,"Harren, wie sehr sie verlangt, bis erst die Sonne gesunken."
8792,17,"Alsdann frage sie mich nach ihres Mannes Zurückkunft,"
8793,17,Nahe beim Feuer mich setzend; denn meine Kleider sind elend.
8794,17,Dieses weißt du auch selbst; du warst mein erster Beschützer.
8795,17,"Sprach's; und der Sauhirt eilte, sobald er die Rede vernommen."
8796,17,"Als er die Schwelle betrat, da fragte Penelopeia:"
8797,17,"Bringst du ihn nicht, Eumäos, warum bedenkt sich der Fremdling?"
8798,17,"Hält ihn etwa die Furcht vor Gewalttat, oder die Scham ab,"
8799,17,Durch den Palast zu gehn? Ein schamhafter Bettler ist elend!
8800,17,"Ihr antwortetest du, Eumäos, Hüter der Schweine:"
8801,17,"Was er sagt, hat Grund; so würd' auch ein anderer denken,"
8802,17,Um den Trotz zu vermeiden der übermütigen Männer.
8803,17,"Darum bittet er, harre, bis erst die Sonne gesunken."
8804,17,"Auch für dich selber ist der Abend bequemer, o Fürstin,"
8805,17,Daß du den fremden Mann allein befragest und hörest.
8806,17,Ihm antwortete drauf die kluge Penelopeia:
8807,17,"Wer der Fremdling auch sei, so denkt er nicht unvernünftig;"
8808,17,"Denn an keinem Orte, den sterbliche Menschen bewohnen,"
8809,17,Üben trotzige Männer so ausgelassene Greuel!
8810,17,Also redete sie. Drauf ging der treffliche Sauhirt
8811,17,"Zu der Freier Versammlung, da sein Gewerbe bestellt war;"
8812,17,"Und er neigte das Haupt zu Telemachos, redete leise,"
8813,17,"Daß es die andern nicht hörten, und sprach die geflügelten Worte:"
8814,17,"Lieber, ich gehe nun weg, die Schwein' und das andre zu hüten,"
8815,17,Dein und mein Vermögen; du sorg' indessen für dieses.
8816,17,"Aber vor allen erhalte dich selbst, und siehe dich wohl vor,"
8817,17,Daß dir kein Böses geschehe: denn viele sinnen auf Unglück.
8818,17,"Doch Zeus rotte sie aus, bevor sie uns Schaden bereitet!"
8819,17,Und der verständige Jüngling Telemachos sagte dagegen:
8820,17,"Väterchen, also geschehe; doch warte bis gegen den Abend."
8821,17,"Morgen früh komm wieder, und bring' die gemästeten Opfer;"
8822,17,Für das übrige laß mich und die Unsterblichen sorgen.
8823,17,Sprach's; und der Sauhirt setzte sich auf den zierlichen Sessel.
8824,17,"Und nachdem er sein Herz mit Trank und Speise gesättigt,"
8825,17,"Eilt' er zurück zu den Schweinen, den Hof des Hauses verlassend,"
8826,17,Wo die schwelgenden Freier sich schon beim Tanz und Gesange
8827,17,Freuten; denn jetzo neigte der Tag sich gegen den Abend.
8828,18,"Jetzo kam ein Bettler von Ithaka, welcher die Gassen"
8829,18,"Haus bei Haus durchlief, ein weitberüchtigter Vielfraß:"
8830,18,"Immer füllt' er den Bauch mit Essen und Trinken, und hatte"
8831,18,"Weder Stärke noch Kraft, so groß auch seine Gestalt war."
8832,18,Dieser hieß Arnäos; denn also nannt' ihn die Mutter
8833,18,"Bei der Geburt; allein die Jünglinge nannten ihn Iros,"
8834,18,"Weil er gerne mit Botschaft ging, wenn es einer verlangte."
8835,18,"Dieser kam, Odysseus von seinem eigenen Hause"
8836,18,"Wegzutreiben; er schalt ihn, und sprach die geflügelten Worte:"
8837,18,"Geh von der Türe, du Greis, daß man nicht beim Fuße dich schleppe!"
8838,18,"Merkst du nicht, wie man rings mit den Augenwimpern mir zuwinkt,"
8839,18,Dich von hinnen zu schleppen? Allein ich scheue mich dennoch.
8840,18,Auf denn! oder es kommt noch zwischen uns beiden zum Faustkampf!
8841,18,Zürnend schaute auf ihn und sprach der weise Odysseus:
8842,18,"Elender, hab ich doch nimmer mit Wort oder Tat dich beleidigt!"
8843,18,"Auch mißgönn' ich's dir nicht, wie viel dir einer auch schenke."
8844,18,Und die Schwelle hat Raum für uns beide. Du mußt nicht so neidisch
8845,18,"Sehn bei anderer Milde; du scheinst mir ein irrender Fremdling,"
8846,18,Eben wie ich; der Reichtum kömmt von den seligen Göttern.
8847,18,Aber fodre mich nicht so übermütig zum Faustkampf:
8848,18,"Daß ich nicht zürn', und dir, trotz meines Alters, mit Blute"
8849,18,Brust und Lippen besudle! Dann säß ich morgen vermutlich
8850,18,Noch geruhiger hier; denn schwerlich kehrtest du jemals
8851,18,Wieder zurück in das Haus des Laertiaden Odysseus!
8852,18,Und mit zürnendem Blick antwortete Iros der Bettler:
8853,18,"All' ihr Götter, wie rasch der verhungerte Bettler da plappert;"
8854,18,"Recht wie ein Heizerweib! Ich möcht' es ihm übel gedenken,"
8855,18,"Rechts und links ihn zerdreschen, und alle Zähn' aus dem Maul' ihm"
8856,18,"Schlagen, wie einer Sau, die fremde Saaten verwüstet!"
8857,18,"Auf, und gürte dich jetzo, damit sie alle des Kampfes"
8858,18,Zeugen sei'n. Wie willst du des Jüngeren Stärke bestehen?
8859,18,"Also zankten sie sich vor der hohen Pforte des Saales,"
8860,18,"Auf der geglätteten Schwelle, mit heftig erbitterten Worten."
8861,18,"Ihre Worte vernahm Antinoos' heilige Stärke,"
8862,18,Und mit herzlicher Lache begann er unter den Freiern:
8863,18,"So was, ihr Lieben, ist uns bisher noch nimmer begegnet!"
8864,18,Welche Freude beschert uns Gott in diesem Palaste!
8865,18,"Jener Fremdling und Iros, die fodern sich jetzo einander"
8866,18,"Zum Faustkampfe heraus. Kommt eilig, wir wollen sie hetzen!"
8867,18,"Also sprach er; und schnell erhuben sich alle mit Lachen,"
8868,18,Und versammelten sich um die schlechtgekleideten Bettler.
8869,18,Aber Eupeithes' Sohn Antinoos sprach zur Versammlung:
8870,18,"Höret, was ich euch sage, ihr edelmütigen Freier!"
8871,18,"Hier sind Ziegenmagen, mit Fett und Blute gefüllet"
8872,18,Die wir zum Abendschmaus auf glühende Kohlen geleget.
8873,18,"Wer nun am tapfersten kämpft, und seinen Gegner besieget;"
8874,18,Dieser wähle sich selbst die beste der bratenden Würste.
8875,18,"Künftig find' er auch immer an unserem Mahle sein Anteil,"
8876,18,Und kein anderer Bettler soll diese Schwelle betreten.
8877,18,Also sprach er; und allen gefiel Antinoos' Rede.
8878,18,Listensinnend begann der erfindungsreiche Odysseus:
8879,18,"Lieben, ich alter Mann, durch so viel Elend entkräftet,"
8880,18,Kann unmöglich die Stärke des jüngeren Mannes bestehen.
8881,18,"Aber mich zwingt der Hunger, die härtesten Schläge zu dulden!"
8882,18,"Nun wohlan! verheißt mir denn alle mit heiligem Eidschwur,"
8883,18,Daß nicht Iros zuliebe mich einer mit nervichter Rechte
8884,18,"Freventlich schlagen will, ihm seinen Sieg zu erleichtern."
8885,18,"Also sprach er; und alle beschwuren, was er verlangte."
8886,18,Und die heilige Kraft Telemachos redete jetzo:
8887,18,"Fremdling, gebeut es dein Herz und deine mutige Seele,"
8888,18,"Treib' ihn getrost hinweg, und fürchte der andern Achaier"
8889,18,"Keinen! Wer dich verletzt, der hat mit mehren zu kämpfen!"
8890,18,"Dein Beschützer bin ich, und beide verständige Fürsten"
8891,18,"Hegen, Antinoos dort und Eurymachos, gleiche Gesinnung."
8892,18,Seine Rede lobten die übrigen. Aber Odysseus
8893,18,"Gürtete sich um die Scham mit seinen Lumpen, und zeigte"
8894,18,Schöne rüstige Lenden; auch seine nervichten Arme
8895,18,"Wurden entblößt, die Brust, und die breite Schulter; Athene"
8896,18,Schmückt' unsichtbar mit Kraft und Größe den Hirten der Völker.
8897,18,Aber die Freier alle umstaunten die Wundererscheinung;
8898,18,"Einer wendete sich zu seinem Nachbar, und sagte:"
8899,18,"Iros, der arme Iros bereitet sich wahrlich ein Unglück!"
8900,18,Welche fleischichte Lende der Greis aus den Lumpen hervorstreckt!
8901,18,Also sprachen die Freier; und Iros ward übel zu Mute.
8902,18,"Aber es gürteten ihn mit Gewalt die Diener, und führten"
8903,18,"Ihn wie er zitterte fort, und sein Fleisch umbebte die Glieder,"
8904,18,"Und Antinoos schalt ihn, und sprach mit drohender Stimme:"
8905,18,"Wärst du doch tot, Großprahler, ja wärst du nimmer geboren,"
8906,18,"Da du vor diesem so bebst, und so entsetzlich dich anstellst,"
8907,18,"Vor dem alten Manne, den mancherlei Elend geschwächt hat!"
8908,18,"Aber ich sage dir an, und das wird wahrlich erfüllet:"
8909,18,"Schlägt dich dieser zu Boden, und geht als Sieger vom Kampfplatz;"
8910,18,Siehe dann send' ich dich gleich im schwarzen Schiffe zum König
8911,18,"Echetos in Epeiros, dem Schrecken des Menschengeschlechtes:"
8912,18,"Daß er dir Nas' und Ohren mit grausamem Erze verstümmle,"
8913,18,Und die entrissene Scham den Hunden gebe zu fressen!
8914,18,Sprach's; da zitterte jener noch stärker an Händen und Füßen.
8915,18,Aber sie führten ihn hin; und beide erhuben die Fäuste.
8916,18,Nun ratschlagte bei sich der herrliche Dulder Odysseus:
8917,18,"Ob er ihn schlüge, daß gleich auf der Stelle sein Leben entflöhe;"
8918,18,Oder mit sanftem Schlage nur bloß auf den Boden ihn streckte.
8919,18,Dieser Gedanke schien dem Zweifelnden endlich der beste:
8920,18,"Sanft zu schlagen, um nicht den Achaiern Verdacht zu erwecken."
8921,18,Iros schlug mit der Faust die rechte Schulter Odysseus';
8922,18,"Dieser ihm unter das Ohr an den Hals, daß der Kiefer des Bettlers"
8923,18,"Knirschend zerbrach, und purpurnes Blut dem Rachen entstürzte."
8924,18,"Schreiend fiel er zu Boden, ihm klappten die Zähn', und die Füße"
8925,18,Zappelten staubend im Sand. Da erhuben die mutigen Freier
8926,18,"Jauchzend die Händ', und lachten sich atemlos. Aber Odysseus"
8927,18,"Zog ihn beim Fuß aus der Tür, und schleppt' ihn über den Vorhof"
8928,18,Durch die Pforte der Halle; da lehnt' er ihn mit dem Rücken
8929,18,"Gegen die Mauer des Hofs, und gab ihm den Stab in die Rechte;"
8930,18,"Und er redet' ihn an, und sprach die geflügelten Worte:"
8931,18,"Sitze nun ruhig hier, und scheuche die Hund' und die Schweine!"
8932,18,"Hüte dich ferner, den Armen und Fremdlingen hier zu befehlen,"
8933,18,Elender Mensch; damit dir kein größeres Übel begegne!
8934,18,"Also sprach er, und warf um die Schulter den häßlichen Ranzen,"
8935,18,"Allenthalben geflickt, mit einem geflochtenen Tragband;"
8936,18,"Ging zur Schwelle zurück, und setzte sich. Aber die Freier"
8937,18,"Gingen mit herzlichem Lachen hinein, und grüßten ihn also:"
8938,18,"Fremdling, dir gebe Zeus und die andern unsterblichen Götter,"
8939,18,"Was du am meisten verlangst, und was dein Herz nur begehret:"
8940,18,Weil du unsere Stadt von dem unersättlichen Bettler
8941,18,Hast befreit! Bald werden wir ihn fortsenden zum König
8942,18,"Echetos in Epeiros, dem Schrecken des Menschengeschlechtes."
8943,18,Also sprachen die Freier; der vorbedeutenden Worte
8944,18,Freute der edle Odysseus sich herzlich. Antinoos bracht ihm
8945,18,"Jetzo den großen Magen, mit Fett und Blute gefüllet;"
8946,18,"Und Amphinomos nahm zwei Bröt' aus denn zierlichen Korbe,"
8947,18,"Brachte sie, trank ihm zu aus goldenem Becher, und sagte:"
8948,18,"Freue dich, fremder Vater! Es müsse dir wenigstens künftig"
8949,18,Wohl ergehn! denn jetzo umringt dich mancherlei Trübsal.
8950,18,Ihm antwortete drauf der erfindungsreiche Odysseus:
8951,18,"Du, Amphinomos, scheinst mir ein sehr verständiger Jüngling,"
8952,18,Und ein würdiger Sohn von deinem rühmlichen Vater
8953,18,"Nisos, der, wie ich höre, ein edler und mächtiger König"
8954,18,In Dulichion ist. Dein Blick verkündiget Scharfsinn.
8955,18,Darum sag' ich dir jetzt; nimm meine Worte zu Herzen.
8956,18,"Siehe kein Wesen ist so eitel und unbeständig,"
8957,18,"Als der Mensch, von allem, was lebt und webet auf Erden."
8958,18,Denn so lange die Götter ihm Heil und blühende Jugend
8959,18,"Schenken, trotzt er, und wähnt, ihn treffe nimmer ein Unglück."
8960,18,Aber züchtigen ihn die seligen Götter mit Trübsal;
8961,18,"Dann erträgt er sein Leiden mit Ungeduld und Verzweiflung,"
8962,18,"Denn wie die Tage sich ändern, die Gott vom Himmel uns sendet,"
8963,18,Ändert sich auch das Herz der erdebewohnenden Menschen.
8964,18,"Siehe, ich selber war einst ein glücklicher Mann, und verübte"
8965,18,"Viel Unarten, vom Trotz und Übermute verleitet,"
8966,18,Weil mein Vater mich schützte und meine mächtigen Brüder.
8967,18,"Drum erhebe sich nimmer ein Mann, und frevele nimmer;"
8968,18,"Sondern genieße, was ihm die Götter bescheren, in Demut!"
8969,18,"Welchen Greuel erblick' ich, den hier die Freier beginnen!"
8970,18,"Wie sie die Güter verschwelgen, und schmähn die Gattin des Mannes,"
8971,18,Welcher vielleicht nicht lange von seinen Freunden und Ländern
8972,18,"Ferne bleibt, vielleicht schon nah ist! Aber es führe"
8973,18,"Dich ein Himmlischer heim, daß du nicht jenem begegnest,"
8974,18,Wann er wieder zurück in sein liebes Vaterland kehret!
8975,18,Denn die Freier allhier und jener trennen sich schwerlich
8976,18,"Ohne Blut voneinander, sobald er unter sein Dach kommt!"
8977,18,"Also sprach er, und goß des süßen Weines den Göttern,"
8978,18,"Trank, und reichte den Becher zurück dem Führer der Völker."
8979,18,"Dieser ging durch den Saal mit tiefverwundeter Seele,"
8980,18,Und mit gesunkenem Haupt; denn er ahnete Böses im Herzen.
8981,18,"Dennoch entrann er nicht dem Verderben; ihn fesselt' Athene,"
8982,18,Daß ihn Telemachos' Hand mit der Todeslanze vertilgte.
8983,18,Und er setzte sich nieder auf seinen verlassenen Sessel.
8984,18,"Aber Ikarios' Tochter, der klugen Penelopeia"
8985,18,"Gab Athene, die Göttin mit blauen Augen, den Rat ein,"
8986,18,"Sich den Freiern zu zeigen, auf daß sie mit täuschender Hoffnung"
8987,18,"Ihre Herzen noch mehr erweiterte, und bei Odysseus"
8988,18,Und Telemachos sich noch größere Achtung erwürbe.
8989,18,"Und sie erzwang ein Lächeln, und sprach mit freundlicher Stimme:"
8990,18,"Jetzt, Eurynome, fühl' ich zum erstenmal ein Verlangen,"
8991,18,"Mich den Freiern zu zeigen, wie sehr sie mir immer verhaßt sind."
8992,18,"Gerne möcht' ich den Sohn zu seinem Besten erinnern,"
8993,18,Daß er ganz die Gesellschaft der stolzen Freier vermiede;
8994,18,"Denn sie reden zwar gut, doch heimlich denken sie Böses."
8995,18,Aber die Schaffnerin Enrynome gab ihr zur Antwort:
8996,18,"Wahrlich, mein Kind, du hast mit vielem Verstande geredet."
8997,18,"Gehe denn hin, und sprich mit deinem Sohne von Herzen;"
8998,18,"Aber bade zuvor den Leib, und salbe dein Antlitz."
8999,18,Denn du mußt nicht so mit tränenumflossenen Wangen
9000,18,Hingehn; unaufhörlicher Gram vermehrt nur das Leiden!
9001,18,"Siehe, du hast den erwachsenen Sohn; und du wünschest ja herzlich,"
9002,18,"Daß dir die Götter gewährten, ihn einst im Barte zu sehen!"
9003,18,Ihr antwortete drauf die kluge Penelopeia:
9004,18,"O! so gut du es meinst, Eurynome, rate mir das nicht,"
9005,18,"Meinen Leib zu baden, und meine Wangen zu salben!"
9006,18,Denn die Liebe zum Schmuck ward mir von den himmlischen Göttern
9007,18,"Gänzlich geraubt, seit jener in hohlen Schiffen hinwegfuhr!"
9008,18,Aber laß mir Autonoe gleich und Hippodameia
9009,18,Kommen: sie sollen mich in den Saal hinunter begleiten!
9010,18,"Denn es ziemet mir nicht, allein zu Männern zu gehen."
9011,18,"Also sprach sie; da ging die Schaffnerin aus dem Gemache,"
9012,18,"Brachte der Fürstin Befehl, und trieb die Mägde zu eilen."
9013,18,Jetzo ersann ein andres die heilige Göttin Athene:
9014,18,Siehe mit süßem Schlummer umgoß sie Penelopen.
9015,18,Und sie entschlief hinsinkend; die hingesunkenen Glieder
9016,18,Ruhten sanft auf dem Sessel. Da gab die heilige Göttin
9017,18,"Ihr unsterbliche Gaben, damit sie die Freier entzückte:"
9018,18,"Wusch ihr schönes Gesicht mit ambrosischem Öle der Schönheit,"
9019,18,"Jenem, womit Aphrodite die Schöngekränzte sich salbet,"
9020,18,Wann sie zum reizenden Chore der Charitinnen dahinschwebt;
9021,18,"Schuf sie höher an Wuchs, und jugendlicher an Bildung,"
9022,18,"Schuf sie weißer, als Elfenbein, das der Künstler geglättet."
9023,18,"Als sie dieses vollbracht, entschwebte die heilige Göttin."
9024,18,Lärmend stürzten anjetzo die Mägde mit Lilienarmen
9025,18,Aus dem Saale herein: da verließ sie der süße Schlummer;
9026,18,"Und sie rieb mit den Händen die schönen Wangen, und sagte:"
9027,18,Ach ein sanfter Schlaf umhüllte mich Herzlichbetrübte!
9028,18,Einen so sanften Tod beschere die göttliche Jungfrau
9029,18,"Artemis mir, jetzt gleich! damit ich Arme nicht länger"
9030,18,"Mich abhärme, vor Gram um meines trauten Gemahles"
9031,18,Edles Verdienst; denn er war der Herrlichste aller Achaier!
9032,18,"Also sprach sie, und stieg vom prächtigen Söller herunter,"
9033,18,Nicht allein; sie wurde von zwo Jungfrauen begleitet.
9034,18,"Als das göttliche Weib die Freier jetzo erreichte,"
9035,18,Stand sie still an der Schwelle des schönen gewölbeten Saales;
9036,18,"Ihre Wangen umwallte der feine Schleier des Hauptes,"
9037,18,Und an jeglichem Arm stand eine der stattlichen Jungfraun.
9038,18,"Allen erbebten die Knie', es glühten die Herzen vor Inbrunst,"
9039,18,Und vor banger Begierde mit ihr das Lager zu teilen.
9040,18,Und zu Telemachos sprach die zärtliche Penelopeia:
9041,18,"Sohn, in deinem Herzen ist weder Verstand noch Empfindung!"
9042,18,Weit vernünftiger hast du dich schon als Knabe bewiesen!
9043,18,"Nun da du größer bist, und des Jünglings Alter erreicht hast,"
9044,18,Und ein Fremder sogar aus der schönen und trefflichen Bildung
9045,18,"Schließen kann, du seist von edlem Samen entsprossen;"
9046,18,Siehe nun zeigt dein Herz so wenig Verstand als Empfindung!
9047,18,Welch unwürdige Tat ist hier im Saale geschehen!
9048,18,"Da man den Fremdling so sehr mißhandelte, saßest du ruhig?"
9049,18,Aber wie? wenn ein Fremdling bei uns in unserem Hause
9050,18,"Hilfe sucht, und dann so schnöde Beleidigung duldet!"
9051,18,Dieses bringt dir ja Schimpf und Verachtung unter den Menschen!
9052,18,Und der verständige Jüngling Telemachos sagte dagegen:
9053,18,"Meine Mutter, ich will nicht murren, daß du mir zürnest."
9054,18,Freilich fehlt es mir jetzo nicht mehr an Verstand und Erfahrung
9055,18,Gutes und Böses zu sehn; (denn ehmals war ich ein Knabe!)
9056,18,Aber ich kann nicht immer die klügsten Gedanken ersinnen;
9057,18,"Denn mich betäubt die Furcht vor diesen Übelgesinnten,"
9058,18,"Welche mich rings umgeben; und niemand ist, der mir helfe."
9059,18,Aber des Fremdlings Kampf mit Iros endigte gleichwohl
9060,18,Nicht nach der Freier Sinn; denn dieser war stärker als Iros.
9061,18,"Gäbe doch Vater Zeus, Athene und Phöbos Apollon,"
9062,18,"Daß auch jetzo die Freier, in unserem Hause bezwungen,"
9063,18,"So ihr schwindelndes Haupt hinneigeten, draußen im Vorhof,"
9064,18,"Oder auch hier im Saal, an allen Gliedern gelähmet:"
9065,18,So wie dort an der Pforte des Hofs der zerschlagene Iros
9066,18,"Jetzo mit wankendem Haupt, gleich einem Betrunkenen, dasitzt,"
9067,18,"Und auf seinen Füßen nicht grade zu stehen, noch wieder"
9068,18,"Heimzukehren vermag, weil seine Glieder gelähmt sind!"
9069,18,"Also besprochen diese sich jetzo untereinander,"
9070,18,Aber Eurymachos wandte sich drauf zu Penelopeia:
9071,18,"O Ikarios' Tochter, du kluge Penelopeia,"
9072,18,"Sähen dich die Achaier im ganzen jasischen Argos,"
9073,18,Wahrlich vom Morgen an erschienen noch mehrere Freier
9074,18,Hier im Palaste zum Schmaus; denn dir gleicht keine der Weiber
9075,18,"An Gestalt, an Größe, und Trefflichkeiten des Geistes!"
9076,18,Ihm antwortete drauf die kluge Penelopeia:
9077,18,"Ach! die Tugend des Geistes, Eurymachos, Schönheit und Bildung,"
9078,18,"Raubten die Himmlischen mir am Tage, da die Argeier"
9079,18,"Schifften gen Troja, mit ihnen mein trauter Gemahl Odysseus!"
9080,18,"Kehrete jener von dannen, und lebt' in meiner Gesellschaft;"
9081,18,Ja dann möchte mein Ruhm wohl größer werden und schöner.
9082,18,Aber jetzo traur' ich; denn Leiden beschied mir ein Dämon!
9083,18,"Ach! da er Abschied nahm am vaterländischen Ufer,"
9084,18,"Faßt' er mich bei der Rechten, und sprach mit freundlicher Stimme:"
9085,18,"Frau, ich vermute nicht, die schöngeharnischten Griechen"
9086,18,Werden alle gesund und wohl von Ilion kehren.
9087,18,"Denn wie man sagt, sind auch die Troer streitbare Männer,"
9088,18,"Mit Wurfspießen geübt, und geübt den Bogen zu spannen,"
9089,18,"Und schnellfüßige Rosse der Schlacht zu lenken, die immer"
9090,18,Hurtig den großen Kampf des blutigen Krieges entscheiden.
9091,18,"Darum weiß ich nicht, ob Gott von Troja mich heimführt,"
