line_number,book_number,original_text
8412,13,Durch das Zeichen gestärkt. Doch es rief der strahlende Hektor:
8413,13,"Ajas, was plauderst du da, großprahlender, eiteler Schwätzer?"
8414,13,Wär' ich doch so sicher ein Sohn des Ägiserschüttrers
8415,13,"Zeus, zum unsterblichen Gott von der Herrscherin Here geboren,"
8416,13,"Ewig geehrt, wie geehrt Athenäa wird von Apollon:"
8417,13,Als der heutige Tag ein Unheil bringt den Argeiern
8418,13,"Allen; du selbst auch liegst ein Erschlagener, wenn du es wagest,"
8419,13,Meinen gewaltigen Speer zu bestehn! Er zerreißt dir den zarten
8420,13,Leib; dann sättigest du der Troer Hund' und Gevögel
8421,13,"Deines Fettes und Fleisches, gestreckt bei den Schiffen Achaias!"
8422,13,"Also rief der Herrscher, und führete; jene nun folgten"
8423,13,"Mit graunvollem Geschrei, und laut nachjauchzten die Völker."
8424,13,"Laut auch schrien die Argeier daher, des stürmenden Mutes"
8425,13,"Eingedenk, und bestanden die nahenden Helden der Troer."
8426,13,Beider Geschrei ertönte zu Zeus' hochstrahlendem Äther.
8427,14,"Nestor vernahm das Geschrei, auch sitzend am Trunk nicht achtlos;"
8428,14,Schnell zu Asklepios' Sohn die geflügelten Worte begann er:
8429,14,"Denke doch, edler Machaon, wohin sich wende die Sache!"
8430,14,Lauter hallt um die Schiffe der Ruf von blühenden Streitern!
8431,14,"Aber bleib du sitzen, und trink des funkelnden Weines,"
8432,14,Bis dir ein warmes Bad die lockige Hekamede
8433,14,"Wärmt, und rein die Glieder vom blutigen Staube dir badet."
8434,14,"Ich will indes hineilen, und schnell umschaun von der Höhe."
8435,14,"Sprach's, und nahm den gediegenen Schild des trefflichen Sohnes"
8436,14,"Der im Gezelt dalag dem reisigen Held Thrasymedes,"
8437,14,Überstrahlt von Erz: der ging mit dem Schilde des Vaters:
8438,14,"Nahm dann die mächtige Lanze, gespitzt mit der Schärfe des Erzes,"
8439,14,"Stellte sich außer dem Zelt, und schaut' unerfreuliche Taten:"
8440,14,"Diese dahergescheucht, und jen' im Tumult sie verfolgend,"
8441,14,Trojas mutige Söhn'; auch gestürzt war die Mauer Achaias.
8442,14,"Wie wenn dunkel sich hebt das Meer mit stummem Gewoge,"
8443,14,"Ahndend nur der sausenden Wind' herzuckende Wirbel,"
8444,14,"Kaum, doch nirgendwohin die schlagende Woge gewälzt wird,"
8445,14,Bis ein entscheidender Sturm sich herunterstürzt von Kronion:
8446,14,"Also erwog unruhig der Greis in der Tiefe des Herzens,"
8447,14,"Zwiefach: ob er zur Schar gaultummelnder Danaer ginge,"
8448,14,"Oder zu Atreus' Sohn, dem Hirten des Volks Agamemnon."
8449,14,"Dieser Gedank' erschien dem Zweifelnden endlich der beste,"
8450,14,"Hin zum Atreiden zu gehn. Dort würgten sie einer den andern,"
8451,14,Wütend im Kampf; und es krachte das starrende Erz um die Leiber
8452,14,Unter dem Stoß der Schwerter und zwiefachschneidenden Lanzen.
8453,14,Nestorn begegneten nun die gottbeseligten Herrscher
8454,14,"Wiedergekehrt von den Schiffen, so viel das feindliche Erz traf,"
8455,14,"Tydeus' Sohn, und Odysseus, und Atreus' Sohn Agamemnon:"
8456,14,Welchen weit vom Treffen entfernt sich reihten die Schiffe
8457,14,Tief am Gestade des Meers. Denn die erstgelandeten zog man
8458,14,"Feldwärts auf, und erhub an den Steuerenden die Mauer."
8459,14,"Nimmermehr ja konnte, wie breit es war, das Gestade"
8460,14,Alle Schiff' einschließen des Heers; und es engte die Völker:
8461,14,"Darum zog man gestuft sie empor, und erfüllte des Ufers"
8462,14,"Weite Bucht, die begrenzt von den Vorgebirgen umherlief."
8463,14,"Drum nun kamen zu schaun das Feldgeschrei und Getümmel,"
8464,14,"Matt auf die Lanze gestützt, die Verwundeten; und von Betrübnis"
8465,14,Schwoll in den Busen ihr Herz. Es begegnete jetzo der graue
8466,14,"Nestor, und macht' hinstarren das Herz der edlen Achaier."
8467,14,Ihn anredend begann der herrschende Held Agamemnon:
8468,14,"Nestor, Neleus' Sohn, du erhabener Ruhm der Achaier,"
8469,14,"Warum kommst du daher, das würgende Treffen verlassend?"
8470,14,"Ach ich sorg', es vollende sein Wort der stürmende Hektor,"
8471,14,Wie er vordem mir gedroht im Rat der versammelten Troer:
8472,14,"Eher nicht von den Schiffen gen Ilios wiederzukehren,"
8473,14,"Eh' er in Glut die Schiffe verbrannt, und getötet sie selber."
8474,14,Also redete jener; und nun wird alles vollendet.
8475,14,"Götter, gewiß sie alle, die hellumschienten Achaier,"
8476,14,"Hegen mir Groll im Herzen, und hassen mich, gleich wie Achilleus;"
8477,14,Daß sie dem Kampf sich entziehn um die ragenden Steuer der Schiffe!
8478,14,Ihm antwortete drauf der gerenische reisige Nestor:
8479,14,Dies ward alles vollbracht und gefertiget; nimmer vermocht' auch
8480,14,Selbst der Donnerer Zeus es anders wieder zu schaffen!
8481,14,"Denn schon sank die Mauer in Schutt, die ganz unzerbrechlich,"
8482,14,"Traueten wir, sich erhub uns selbst und den Schiffen zur Abwehr."
8483,14,"Jen' um die rüstigen Schiff', unermeßliche Kämpfe bestehn sie,"
8484,14,"Rastlos; nicht erkanntest du mehr, wie scharf du umhersähst,"
8485,14,Welcherseits die Achaier im tobenden Schwarme sich tummeln:
8486,14,"So ist vermischt das Gemord', und es schallt zum Himmel der Aufruhr."
8487,14,"Uns nun laßt erwägen, wohin sich wende die Sache,"
8488,14,"Wenn ja Verstand noch hilft. Nur rat' ich nicht, in die Feldschlacht"
8489,14,Einzugehn; denn es taugt der Verwundete nimmer zu streiten.
8490,14,Ihm antwortete drauf der Herrscher des Volks Agamemnon:
8491,14,"Nestor, dieweil schon wütet der Kampf um die ragenden Steuer,"
8492,14,"Und nichts frommte der Mauer gewaltiger Bau, noch der Graben,"
8493,14,"Was mit Müh' uns Achaiern gelang, und ganz unzerbrechlich,"
8494,14,"Traueten wir, sich erhub uns selbst und den Schiffen zur Abwehr;"
8495,14,"So gefällt es nun wohl dem hocherhabnen Kronion,"
8496,14,Daß hier ruhmlos sterben von Argos fern die Achaier.
8497,14,"Wußt' ich es doch, als Zeus huldvoll die Achaier beschirmte;"
8498,14,"Und weiß nun, daß er jene zur Herrlichkeit seliger Götter"
8499,14,"Auserwählt, uns aber den Mut und die Hände gefesselt."
8500,14,"Aber wohlan, wie ich rede das Wort, so gehorchet mir alle."
8501,14,"Welche Schiffe zunächst am Rande des Meers wir gestellet,"
8502,14,"Nehmen wir all', und ziehn sie hinab in die heilige Meerflut,"
8503,14,"Hoch auf der Flut mit Ankern befestigend, bis uns herannaht"
8504,14,"Öde Nacht, wo alsdann auch zurück sich hält vom Gefechte"
8505,14,Trojas Volk; drauf ziehn wir die sämtlichen Schiff' in die Wogen.
8506,14,"Denn nicht Tadel verdient's, der Gefahr auch bei Nacht zu entrinnen!"
8507,14,"Besser, wer fliehend entrann der Gefahr, als wen sie ereilet!"
8508,14,Finster schaut' und begann der erfindungsreiche Odysseus:
8509,14,"Welch ein Wort, o Atreid', ist dir aus den Lippen entflohen?"
8510,14,Schrecklicher! daß du vielmehr doch ein anderes feigeres Kriegsvolk
8511,14,"Führetest, doch nicht uns obwaltetest, welchen fürwahr Zeus"
8512,14,Früh von Jugend gewährte bis spät zum Alter zu dauern
8513,14,"Unter des Kriegs Drangsalen, bis tot auch der letzte dahinsinkt!"
8514,14,"Also gedenkst du im Ernst, von der weitdurchwanderten Troja"
8515,14,"Heimzufliehn, um welche des Grams so viel wir erduldet?"
8516,14,"Schweig, damit kein andrer in Argos' Volk es vernehme,"
8517,14,"Dieses Wort, das schwerlich ein Mann mit den Lippen nur ausspricht,"
8518,14,"Dessen Seele gelernt, anständige Dinge zu reden,"
8519,14,"Wenn er, geschmückt mit dem Scepter, so mächtige Völker beherrschet,"
8520,14,"Als dir, König, daher aus Argos' Städten gefolgt sind!"
8521,14,"Jetzo tadl' ich dir gänzlich den Einfall, welchen du vorbringst!"
8522,14,Mitten in Schlacht und Getümmel die schöngebordeten Schiffe
8523,14,"Nieder ins Meer zu ziehen, ermahnest du: daß noch erwünschter"
8524,14,"Ende der Troer Geschick, die so schon siegen an Stärke,"
8525,14,Und uns Tod und Verderben zerschmettere! Denn die Achaier
8526,14,"Halten nicht aus das Gefecht, wann ins Meer wir die Schiffe hinabziehn"
8527,14,"Sondern voll Angst umschauend, vergessen sie alle der Streitlust!"
8528,14,"Traun dann wäre dein Rat uns fürchterlich, Völkergebieter!"
8529,14,Ihm antwortete drauf der Herrscher des Volks Agamemnon:
8530,14,"Tief in die Seele fürwahr, Odysseus, drang dein Verweis mir,"
8531,14,"Schreckenvoll! Doch ich heiße ja nicht, daß wider ihr Wollen"
8532,14,Argos' Söhn' in das Meer die gebogenen Schiffe hinabziehn.
8533,14,"Komme nunmehr, wer besseren Rat zu sagen vermeinet,"
8534,14,Jüngling oder auch Greis; mir sei er herzlich willkommen!
8535,14,Jetzo begann vor ihnen der Rufer im Streit Diomedes:
8536,14,Hier ist der Mann! Was suchen wir länger ihn? höret ihr anders
8537,14,"Guten Rat, und verschmähet ihn nicht, unwilliges Herzens,"
8538,14,Weil ich zwar an Geburt der jüngere bin von euch allen.
8539,14,"Aber ich rühme mich stolz nicht weniger edles Geschlechtes,"
8540,14,"Tydeus' Sohn, den in Thebe gehügelte Erde bedecket!"
8541,14,"Portheus wurden ja drei untadlige Söhne geboren,"
8542,14,"Welche Pleuron bewohnt, und Kalydons bergichte Felder:"
8543,14,"Agrios erst, dann Melas, und dann der reisige Öneus,"
8544,14,"Tydeus' Vater, mein Ahn', berühmt vor jenen an Tugend."
8545,14,"Dieser weilte daselbst; doch es zog mein Vater gen Argos,"
8546,14,Lange verirrt: so ordnet' es Zeus und die anderen Götter.
8547,14,"Einer Tochter vermählt des Adrastos, wohnt' er im Hause,"
8548,14,Reich an Lebensgut; auch genug der Weizengefilde
8549,14,"Hatt' er, und viel der Gärten, von Baum und Rebe beschattet,"
8550,14,Viel auch der weidenden Schaf'; und an Lanzenkunde besiegt' er
8551,14,"Alles Volk. Doch sicher vernahmt ihr schon, wie es wahr ist."
8552,14,"Darum wähnet mich nicht unkriegrisches feiges Geschlechtes,"
8553,14,"Noch verachtet den Rat, den ich frei und gut euch eröffne."
8554,14,"Kommt, wir gehn in die Schlacht, verwundet zwar, doch genötigt!"
8555,14,"Dort dann wollen wir zwar uns selbst enthalten des Kampfes,"
8556,14,"Aus dem Geschoß, daß nicht uns Wund' auf Wunde verletze;"
8557,14,"Doch ermahnen wir andre zur Tapferkeit, welche zuvor schon,"
8558,14,"Ihrem Mut willfahrend, zurückflohn, müde des Kampfes."
8559,14,"Jener sprach's; da hörten sie aufmerksam, und gehorchten."
8560,14,Eilend folgten sie jetzt dem Herrscher des Volks Agamemnon.
8561,14,Aber nicht achtlos lauschte der Erderschüttrer Poseidon;
8562,14,"Sondern er trat zu ihnen, ein alternder Krieger von Ansehn,"
8563,14,"Faßte die rechte Hand dem Herrscher des Volks Agamemnon,"
8564,14,"Redete drauf zu jenem, und sprach die geflügelten Worte:"
8565,14,"Atreus' Sohn, nun schlägt des Achilleus grausames Herz wohl"
8566,14,"Hoch vor Freud' in der Brust, das Gewürg' und die Flucht der Achaier"
8567,14,Anzuschaun; denn ihm fehlt auch die mindeste gute Besinnung.
8568,14,Laß ihn seinem Verderben; ein Himmlischer zeichne mit Schand' ihn!
8569,14,Noch sind dir nicht ganz die seligen Götter gehässig;
8570,14,Sondern gewiß der Troer erhabene Fürsten und Pfleger
8571,14,"Füllen noch weit das Gefilde mit Staub, und du siehest noch einmal"
8572,14,"Heim sie entfliehn in die Stadt, von den Schiffen hinweg und Gezelten."
8573,14,"Sprach's, und mit lautem Geschrei durchwandelt' er schnell das Gefilde."
8574,14,"Wie wenn zugleich neuntausend daherschrein, ja zehntausend"
8575,14,"Rüstige Männer im Streit, zu schrecklichem Kampf sich begegnend:"
8576,14,Solche Stimm' enthallte des erderschütternden Königs
8577,14,"Starker Brust in das Heer, und rüstete jegliches Mannes"
8578,14,"Busen mit Kraft, rastlos im Streite zu stehn und zu kämpfen."
8579,14,"Here stand nun schauend, die goldenthronende Göttin,"
8580,14,Hoch vom Gipfel herab des Olympos; und sie erkannte
8581,14,"Schnell den Schaltenden dort in der männerehrenden Feldschlacht,"
8582,14,"Ihren leiblichen Bruder und Schwager, freudiges Herzens."
8583,14,Ihn alsdann auf der Höhe des quellenströmenden Ida
8584,14,"Sahe sie sitzen, den Zeus, und zürnt' ihm tief in der Seele."
8585,14,"Jetzo sann sie umher, die hoheitblickende Here,"
8586,14,Wie sie täuschte den Sinn des ägiserschütternden Gottes.
8587,14,Dieser Gedank' erschien der Zweifelnden endlich der beste:
8588,14,"Hinzugehn auf Ida, geschmückt mit lieblichem Schmucke;"
8589,14,"Ob er vielleicht begehrte, von Lieb' entbrannt zu umarmen"
8590,14,"Ihren Reiz, und sie ihm einschläfernde sanfte Betäubung"
8591,14,"Gießen möcht' auf die Augen, und seine waltende Seele."
8592,14,"Und sie enteilt' ins Gemach, das ihr Sohn, der kluge Hephästos,"
8593,14,"Ihr gebaut, und die künstliche Pfort' an die Pfosten gefüget"
8594,14,"Mit verborgenem Schloß, das kein anderer Gott noch geöffnet."
8595,14,"Dort ging jene hinein, und verschloß die glänzenden Flügel."
8596,14,Jetzt entwusch sie zuerst mit Ambrosia jede Befleckung
8597,14,"Ihrem reizenden Wuchs, und salbt' ihn mit lauterem Öle,"
8598,14,"Fein und ambrosischer Kraft, von würzigem Dufte durchbalsamt;"
8599,14,"Welches auch, kaum nur bewegt im ehernen Hause Kronions,"
8600,14,Erde sogleich und Himmel mit Wohlgerüchen umhauchte:
8601,14,Hiermit salbte sie rings die schöne Gestalt; auch das Haupthaar
8602,14,"Kämmt' und ordnete sie, und ringelte glänzende Locken,"
8603,14,"Schön und ambrosiaduftend, herab von der göttlichen Scheitel;"
8604,14,"Hüllte sich drauf ins Gewand, das ambrosische, so ihr Athene"
8605,14,"Zart und künstlich gewirkt, und reich an Wundergebilde;"
8606,14,Dann mit goldenen Spangen verband sie es über dem Busen;
8607,14,"Schlang dann umher den Gürtel, mit hundert Quästen umbordet."
8608,14,"Jetzo fügte sie auch die schönen Gehäng' in die Ohren,"
8609,14,"Dreigestirnt, hellspielend; und Anmut leuchtete ringsum."
8610,14,"Auch ein Schleier umhüllte das Haupt der erhobenen Göttin,"
8611,14,"Lieblich und neu vollendet; er schimmerte, hell wie die Sonne;"
8612,14,Unter die glänzenden Füß' auch band sie sich stattliche Sohlen.
8613,14,"Als sie nunmehr vollkommen den Schmuck der Glieder geordnet,"
8614,14,"Eilte sie aus dem Gemach, und rief hervor Aphrodite,"
8615,14,"Von den anderen Göttern entfernt, dann freundlich begann sie:"
8616,14,"Möchtest du jetzt mir gehorchen, mein Töchterchen, was ich begehre;"
8617,14,"Oder vielleicht es versagen, mir darum zürnend im Herzen,"
8618,14,"Weil ich selbst die Achaier, und du die Troer beschützest?"
8619,14,Ihr antwortete drauf die Tochter Zeus' Aphrodite:
8620,14,"Here, gefeierte Göttin, erzeugt vom gewaltigen Kronos,"
8621,14,"Rede, was du verlangst; mein Herz gebeut mir Gewährung,"
8622,14,"Kann ich es nur gewähren, und ist es selber gewährbar."
8623,14,Listenreich antwortete drauf die Herrscherin Here:
8624,14,"Gib mir den Zauber der Lieb' und Sehnsucht, welcher dir alle"
8625,14,"Herzen der Götter bezähmt, und sterblicher Erdebewohner."
8626,14,"Denn ich geh' an die Grenzen der nahrungsprossenden Erde,"
8627,14,"Daß ich den Vater Okeanos schau', und Thetys die Mutter:"
8628,14,"Welche beid' im Palaste mich wohl gepflegt und erzogen,"
8629,14,"Ihnen von Rheia gebracht, da der waltende Zeus den Kronos"
8630,14,Unter die Erde verstieß und die Flut des verödeten Meeres.
8631,14,"Diese geh' ich zu schaun, und den heftigen Zwist zu vergleichen."
8632,14,Denn schon lange Zeit vermeiden sie einer des andern
8633,14,"Hochzeitbett und Umarmung, getrennt durch bittere Feindschaft."
8634,14,"Könnt' ich jenen das Herz durch freundliche Worte bewegen,"
8635,14,"Wieder zu nahn dem Lager, gesellt zu Lieb' und Umarmung;"
8636,14,Stets dann würd' ich die teure geehrteste Freundin genennet.
8637,14,Ihr antwortete drauf die hold anlächelnde Kypris:
8638,14,"Nie wär's recht, noch geziemt es, dir jenes Wort zu verweigern;"
8639,14,Denn du ruhst in den Armen des hocherhabnen Kronion.
8640,14,"Sprach's, und löste vom Busen den wunderköstlichen Gürtel,"
8641,14,Buntgestickt: dort waren des Zaubers Reize versammelt;
8642,14,"Dort war schmachtende Lieb' und Sehnsucht, dort das Getändel,"
8643,14,"Und die schmeichelnde Bitte, die selbst den Weisen betöret."
8644,14,"Den nun reichte sie jener, und redete, also beginnend:"
8645,14,"Da, verbirg' in dem Busen den bunt durchschimmerten Gürtel,"
8646,14,Wo ich des Zaubers Reize versammelte. Wahrlich du kehrst nicht
8647,14,"Sonder Erfolg von dannen, was dir dein Herz auch begehret."
8648,14,Sprach's; da lächelte sanft die hoheitblickende Here;
8649,14,Lächelnd drauf verbarg sie den Zaubergürtel im Busen.
8650,14,"Jene nun ging in den Saal, die Tochter Zeus' Aphrodite."
8651,14,"Here voll Ungestüms entschwang sich den Höhn des Olympos,"
8652,14,"Trat auf Pieria dann, und Emathiens liebliche Felder,"
8653,14,"Stürmete dann zu den schneeigen Höhn gaultummelnder Thraker,"
8654,14,"Über die äußersten Gipfel, und nie die Erde berührend;"
8655,14,Schwebete dann vom Athos herab auf die Wogen des Meeres;
8656,14,"Lemnos erreichte sie dann, die Stadt des göttlichen Thoas."
8657,14,"Dort nun fand sie den Schlaf, den leiblichen Bruder des Todes,"
8658,14,"Faßt' ihm freundlich die Hand, und redete, also beginnend:"
8659,14,"Mächtiger Schlaf, der Menschen und ewigen Götter Beherrscher,"
8660,14,"Wenn du je mir ein Wort vollendetest, o so gehorch' auch"
8661,14,Jetzo mir; ich werde dir Dank es wissen auf immer.
8662,14,Schnell die leuchtenden Augen Kronions unter den Wimpern
8663,14,"Schläfre mir ein, nachdem uns gesellt hat Lieb' und Umarmung."
8664,14,"Deiner harrt ein Geschenk, ein schöner unalternder Sessel,"
8665,14,Strahlend von Gold: ihn soll mein hinkender Sohn Hephästos
8666,14,"Dir bereiten mit Kunst, und ein Schemel sei unter den Füßen;"
8667,14,Daß du behaglich am Mahl die glänzenden Füße dir ausruhst.
8668,14,"Und der erquickende Schlaf antwortete, solches erwidernd:"
8669,14,"Here, gefeierte Göttin, erzeugt vorn gewaltigen Kronos,"
8670,14,Jeden anderen leicht der ewigwährenden Götter
8671,14,"Schläfert' ich ein, ja selbst des Okeanos wallende Fluten,"
8672,14,"Jenes Stroms, der allen Geburt verliehn und Erzeugung."
8673,14,"Nur nicht Zeus Kronion, dem Donnerer, wag' ich zu nahen,"
8674,14,"Oder ihn einzuschläfern, wo nicht er selbst es gebietet."
8675,14,"Einst schon witzigten mich, o Königin, deine Befehle,"
8676,14,"Jenes Tags, da Zeus' hochherziger Sohn Herakles"
8677,14,"Heim von Ilios fuhr, die Stadt in Trümmern verlassend."
8678,14,"Denn ich betäubte den Sinn des ägiserschütternden Gottes,"
8679,14,"Sanft umhergeschmiegt; du aber ersannst ihm ein Unheil,"
8680,14,"Über das Meer aufstürmend die Wut lautbrausender Winde,"
8681,14,"Und verschlugst ihn darauf in Kos' bevölkertes Eiland,"
8682,14,"Weit von den Freunden entfernt. Allein der Erwachende zürnte,"
8683,14,Schleudernd umher die Götter im Saal; mich aber vor allen
8684,14,"Sucht' er, und hätt' austilgend vom Äther ins Meer mich gestürzet;"
8685,14,"Nur die Nacht, die Bändigerin der Götter und Menschen"
8686,14,"Nahm mich Fliehenden auf: da ruhete, wie er auch tobte,"
8687,14,"Zeus, und scheute sich, die schnelle Nacht zu betrüben."
8688,14,"Und nun treibst du mich wieder, ein heillos Werk zu beginnen!"
8689,14,Ihm antwortete drauf die hoheitblickende Here:
8690,14,"Schlaf, warum doch solches in deiner Seele gedenkst du?"
8691,14,"Meinst du vielleicht, die Troer verteidige so der Kronide,"
8692,14,"Wie um Herakles vor Zorn, um seinen Sohn, er entbrannt war?"
8693,14,Aber komm; ich will auch der jüngeren Grazien eine
8694,14,"Dir zu umarmen verleihn, daß dir sie Ehegenossin"
8695,14,"Heiße, Pasithea selbst, nach welcher du stets dich gesehnet."
8696,14,Jene sprach's; und der Schlaf antwortete freudiges Herzens:
8697,14,"Nun wohlan, beschwör' es bei Styx' wehdrohenden Wassern,"
8698,14,"Rührend mit einer Hand die nahrungsprossende Erde,"
8699,14,Und mit der andern das schimmernde Meer; daß alle sie uns nun
8700,14,"Zeugen sein, die um Kronos versammelten unteren Götter:"
8701,14,Ganz gewiß mir verleihn der jüngeren Grazien eine
8702,14,"Willst du, Pasithea selbst, nach welcher ich stets mich gesehnet."
8703,14,"Sprach's; und willig gehorchte die lilienarmige Here,"
8704,14,"Schwur, wie jener begehrt, und rief mit Namen die Götter"
8705,14,"All' im Tartaros unten, die man Titanen benennet."
8706,14,"Aber nachdem sie gelobt, und ausgesprochen den Eidschwur;"
8707,14,"Eilten sie, Lemnos Stadt und Imbros beide verlassend,"
8708,14,"Eingehüllt in Nebel, mit leicht hinschwebenden Füßen."
8709,14,"Ida erreichten sie nun, den quelligen Nährer des Wildes,"
8710,14,"Lekton, wo erst dem Meer sie entschwebeten; dann auf der Feste"
8711,14,Wandelten beid'; es erbebten vom Gang die Wipfel des Waldes.
8712,14,"Dort nun weilte der Schlaf, bevor Zeus' Augen ihn sahen,"
8713,14,"Hoch auf die Tanne gesetzt, die erhabene, welche des Idas"
8714,14,Höchste nunmehr durch trübes Gedüft zum Äther emporstieg:
8715,14,"Dort saß jener umhüllt von stachelvollem Gezweige,"
8716,14,"Gleich dem tönenden Vogel, der nachts die Gebirge durchflattert,"
8717,14,"Chalkis genannt von Göttern, und Nachtrab' unter den Menschen."
8718,14,"Here mit hurtigem Schritt erstieg des Gargaros Gipfel,"
8719,14,Idas Höh'; und sie sahe der Herrscher im Donnergewölk Zeus.
8720,14,"So wie er sah, so umhüllt' Inbrunst sein waltendes Herz ihm,"
8721,14,"Jener gleich, da zuerst sich beide gesellt zur Umarmung,"
8722,14,"Nahend dem bräutlichen Lager, geheim von den liebenden Eltern."
8723,14,"Und er trat ihr entgegen, und redete, also beginnend:"
8724,14,"Here, wohin verlangst du, da hier vom Olympos du herkommst?"
8725,14,Auch nicht hast du die Ross' und ein schnelles Geschirr zu besteigen.
8726,14,Listenreich antwortete drauf die Herrscherin Here:
8727,14,"Zeus, ich geh' an die Grenzen der nahrungsprossenden Erde,"
8728,14,"Daß ich den Vater Okeanos schau', und Thetys die Mutter,"
8729,14,Welche beid' im Palaste mich wohl gepflegt und erzogen;
8730,14,"Diese geh' ich zu schaun, und den heftigen Zwist zu vergleichen."
8731,14,Denn schon lange Zeit vermeiden sie einer des andern
8732,14,"Hochzeitbett und Umarmung, getrennt durch bittere Feindschaft."
8733,14,"Aber die Ross', am untersten Fuß des quelligen Ida"
8734,14,"Stehen sie, mich zu tragen durch festes Land und Gewässer."
8735,14,"Deinethalb nun bin ich hieher vom Olympos gekommen,"
8736,14,"Daß nicht etwa dein Herz mir eiferte, wandert' ich heimlich"
8737,14,"Zu des Okeanos Burg, des tiefhinströmenden Herrschers."
8738,14,Ihr antwortete drauf der Herrscher im Donnergewölk Zeus:
8739,14,"Here, dorthin magst du nachher auch enden die Reise."
8740,14,"Komm, wir wollen in Lieb' uns vereinigen, sanft gelagert."
8741,14,Denn so sehr hat keine der Göttinnen oder der Weiber
8742,14,Je mein Herz im Busen mit mächtiger Glut mir bewältigt:
8743,14,"Weder, als ich entflammt von Ixions Ehegenossin"
8744,14,"Einst den Peirithoos zeugt', an Rat den Unsterblichen ähnlich;"
8745,14,"Noch da ich Danae liebt', Akrisios' reizende Tochter,"
8746,14,"Welche den Perseus gebar, den herrlichsten Kämpfer der Vorzeit;"
8747,14,"Noch auch Phönix' Tochter, des ferngepriesenen Königs,"
8748,14,"Welche mir Minos gebar, und den göttlichen Held Rhadamanthys;"
8749,14,"Noch da ich Semele liebt', auch nicht Alkmene von Thebe,"
8750,14,Welche mir Mutter ward des hochgesinnten Herakles;
8751,14,Jene gebar die Freude des Menschengeschlechts Dionysos;
8752,14,"Noch da ich einst die erhabne, die schöngelockte Demeter,"
8753,14,"Oder die herrliche Leto umarmete, oder dich selber:"
8754,14,"Als ich anjetzt dir glühe, durchbebt von süßem Verlangen!"
8755,14,Listenreich antwortete drauf die Herrscherin Here:
8756,14,"Welch ein Wort, Kronion, du Schrecklicher, hast du geredet!"
8757,14,Wenn du jetzt in Liebe gesellt zu ruhen begehrest
8758,14,"Oben auf Idas Höhn, wo umher frei alles erscheinet;"
8759,14,"O wie wär's, wenn uns einer der ewigwährenden Götter"
8760,14,"Beid' im Schlummer erblickt', und den Himmlischen allen es eilend"
8761,14,"Meldete? Traun nie kehrt' ich hinfort zu deinem Palaste,"
8762,14,Aufgestanden vom Lager; denn unanständig ja wär' es!
8763,14,"Aber wofern du willst, und deiner Seel' es genehm ist;"
8764,14,"Hast du ja ein Gemach, das dein Sohn, der kluge Hephästos,"
8765,14,"Dir gebaut, und die künstliche Pfort' an die Pfosten gefüget:"
8766,14,"Dorthin gehn wir zu ruhn, gefällt dir jetzo das Lager."
8767,14,Ihr antwortete drauf der Herrscher im Donnergewölk Zeus:
8768,14,"Here, weder ein Gott, vertraue mir, weder ein Mensch auch"
8769,14,"Wird uns schaun: denn ein solches Gewölk umhüll' ich dir ringsum,"
8770,14,"Strahlend von Gold; nie würd' uns hindurchspähn Helios selber,"
8771,14,Der doch scharf vor allen mit strahlenden Augen umherblickt.
8772,14,"Also Zeus, und umarmte voll Inbrunst seine Gemahlin."
8773,14,"Unten nun sproß die heilige Erd' aufgrünende Kräuter,"
8774,14,"Lotos mit tauiger Blum', und Krokos, samt Hyakinthos,"
8775,14,"Dichtgedrängt und weich, die empor vom Boden sie trugen:"
8776,14,"Hierauf ruheten beid', und hüllten sich rings ein Gewölk um,"
8777,14,Schön und strahlend von Gold; und es taueten glänzende Tropfen.
8778,14,"Also schlummerte dort auf Gargaros Höhe der Vater,"
8779,14,"Sanft von Schlaf bezwungen und Lieb', und umarmte die Gattin."
8780,14,"Eilend lief der erquickende Schlaf zu den Schiffen Achaias,"
8781,14,Botschaft anzusagen dem Erderschüttrer Poseidon;
8782,14,"Nahe trat er hinan, und sprach die geflügelten Worte:"
8783,14,"Jetzo mit Ernst, Poseidon, den Danaern Hilfe gewähret!"
8784,14,"Ihnen verleih' itzt Ruhm, zum wenigsten, weil noch Kronion"
8785,14,"Schläft; ich selber umhüllt' ihn mit sanft betäubendem Schlummer,"
8786,14,Als ihn Here betört zu holder Lieb' und Umarmung.
8787,14,"Dieses gesagt, entflog er zu rühmlichen Menschengeschlechtern."
8788,14,"Doch ihn reizt' er noch mehr, dem Danaervolke zu helfen."
8789,14,Schnell in das Vordergetümmel voraus sich stürzend ermahnt' er:
8790,14,"Argos' Söhn', auch jetzo vergönnen wir Sieg dem Hektor,"
8791,14,"Priamos' Sohn, daß er nehme die Schiff, und Ruhm sich gewinne?"
8792,14,"Aber er wähnt zwar also, und frohlockt, weil noch Achilleus"
8793,14,Bei den geräumigen Schiffen verweilt mit zürnendem Herzen.
8794,14,"Dennoch vermissen wir sein nicht sonderlich, wenn nur wir andern"
8795,14,Mutiger angestrengt uns verteidigen untereinander!
8796,14,"Aber wohlan, wie ich rede das Wort, so gehorchet mir alle."
8797,14,Jetzt die gewaltigsten Schild' und größesten unseres Heeres
8798,14,Angelegt und die Häupter in weithinstrahlende Helme
8799,14,"Eingehüllt, in den Händen die mächtigsten Lanzen bewegend,"
